	kUp	kDown	score	instance	ConScore
inst_4236	0.149818816964174	-0.115276860643283	0.265095677607458	inst_4236	0.678701252468426
inst_1228	0.160357849852083	-0.104366557465332	0.264724407317415	inst_1228	0.677750721652042
inst_4204	0.14142748155224	-0.123239368897494	0.264666850449734	inst_4204	0.677603363843209
inst_5825	0.204210769260359	-0.0602432347529507	0.264454004013309	inst_5825	0.677058431748167
inst_593	0.167047411045077	-0.0971246497970907	0.264172060842168	inst_593	0.676336597333115
inst_5508	0.169373192888877	-0.0944435540226053	0.263816746911483	inst_5508	0.675426918186507
inst_6011	0.202510419716361	-0.0611555253524468	0.263665945068808	inst_6011	0.675040833432423
inst_2451	0.151524152870471	-0.111858495586001	0.263382648456472	inst_2451	0.674315533920382
inst_316	0.195024465230452	-0.0682810726947513	0.263305537925203	inst_316	0.674118114578721
inst_6448	0.184226853840461	-0.0790618729204198	0.26328872676088	inst_6448	0.674075074426636
inst_348	0.195109233389537	-0.0680461081798425	0.263155341569379	inst_348	0.673733579999606
inst_7491	0.153118364131244	-0.109664959193748	0.262783323324992	inst_7491	0.672781134261201
inst_7227	0.181319804620078	-0.0812688724908803	0.262588677110959	inst_7227	0.672282798601998
inst_1781	0.205641855240204	-0.0562876247748123	0.261929480015016	inst_1781	0.670595113994396
inst_382	0.143006021388645	-0.118667978792289	0.261674000180934	inst_382	0.669941031344173
inst_3891	0.181789947351138	-0.0793298542771235	0.261119801628261	inst_3891	0.668522165313577
inst_1611	0.132650059230861	-0.128403459395696	0.261053518626556	inst_1611	0.668352466747835
inst_5063	0.18735116598959	-0.073643264243722	0.260994430233312	inst_5063	0.668201187908198
inst_1289	0.204524910085203	-0.0558385316160301	0.260363441701233	inst_1289	0.666585723216806
inst_4023	0.16689568316369	-0.0934517665613119	0.260347449725002	inst_4023	0.666544780360268
inst_6128	0.136293665396569	-0.123862842269251	0.26015650766582	inst_6128	0.666055928124405
inst_4075	0.132141450276351	-0.127784153198146	0.259925603474497	inst_4075	0.665464764340577
inst_5919	0.151162285435049	-0.108460645847892	0.259622931282941	inst_5919	0.664689859229523
inst_2240	0.154302981346019	-0.105193901821376	0.259496883167394	inst_2240	0.664367149275649
inst_4814	0.208667864818293	-0.0506972003000365	0.25936506511833	inst_4814	0.664029667066186
inst_831	0.175715133395877	-0.0834681788166508	0.259183312212527	inst_831	0.663564341015149
inst_1789	0.131528127713561	-0.127519377360063	0.259047505073624	inst_1789	0.663216645888243
inst_2233	0.200872043532368	-0.0578035145306159	0.258675558062983	inst_2233	0.662264382523364
inst_2774	0.167824571226268	-0.0906168058930253	0.258441377119293	inst_2774	0.66166482955735
inst_4649	0.200020087916691	-0.0581731108276008	0.258193198744292	inst_4649	0.66102944019352
inst_4969	0.19630382332891	-0.0616962963437855	0.258000119672695	inst_4969	0.660535116751884
inst_221	0.137568749470199	-0.120283560177201	0.2578523096474	inst_221	0.660156691685883
inst_5566	0.129807832720367	-0.127999564049468	0.257807396769834	inst_5566	0.660041705177876
inst_428	0.201384926511705	-0.0564123194491637	0.257797245960868	inst_428	0.660015716950452
inst_6031	0.13980192744273	-0.117940326065354	0.257742253508084	inst_6031	0.659874924588547
inst_3309	0.179281094777213	-0.0782832524474135	0.257564347224626	inst_3309	0.659419446707903
inst_6261	0.144174967179051	-0.113297452894904	0.257472420073955	inst_6261	0.659184093672879
inst_4238	0.14631411660537	-0.110264391175848	0.256578507781218	inst_4238	0.65689548829782
inst_4533	0.109021112970312	-0.147551945429251	0.256573058399563	inst_4533	0.656881536723098
inst_7273	0.19497958796976	-0.0604083189619248	0.255387906931685	inst_7273	0.653847297187873
inst_5286	0.136648409457277	-0.118721510953257	0.255369920410534	inst_5286	0.653801247872613
inst_488	0.19879914149088	-0.0562578134516383	0.255056954942518	inst_488	0.652999989787083
inst_5620	0.17151447932761	-0.083502798417756	0.255017277745366	inst_5620	0.652898407733221
inst_2402	0.195531649510019	-0.0593206864938678	0.254852336003886	inst_2402	0.652476121834269
inst_4947	0.185147906190854	-0.0695103890858503	0.254658295276704	inst_4947	0.651979336350035
inst_3434	0.137609352706063	-0.117013290080202	0.254622642786265	inst_3434	0.65188805840038
