	kUp	kDown	score	instance	ConScore
inst_5396	0.0530033095639777	-0.0496299965565742	0.102633306120552	inst_5396	0.507717175862995
inst_3336	0.0461356756047455	-0.0564779262366716	0.102613601841417	inst_3336	0.507619700673577
inst_4991	0.0420280662680729	-0.0605847273110885	0.102612793579161	inst_4991	0.507615702277293
inst_3284	0.0382426376563682	-0.0643661150733785	0.102608752729747	inst_3284	0.507595712580668
inst_5394	0.0587487196459053	-0.0437886149154574	0.102537334561363	inst_5394	0.507242413713782
inst_1140	0.0533939025300006	-0.0490884917901199	0.102482394320121	inst_1140	0.506970629580744
inst_4538	0.0389866938678415	-0.063450810374857	0.102437504242698	inst_4538	0.506748562649507
inst_6384	0.0472916670625708	-0.0551406476745816	0.102432314737152	inst_6384	0.506722890660563
inst_3618	0.0307666999810892	-0.0716597333780262	0.102426433359115	inst_3618	0.5066937960444
inst_4730	0.0456508939906035	-0.0567699474638286	0.102420841454432	inst_4730	0.506666133425306
inst_268	0.0357510482446145	-0.0666267804946835	0.102377828739298	inst_268	0.506453353626238
inst_1953	0.0303050635339707	-0.0720717108849477	0.102376774418918	inst_1953	0.506448138003885
inst_449	0.0520624950694704	-0.0502928400776482	0.102355335147119	inst_449	0.506342079971242
inst_5462	0.0422080138508476	-0.0600814001194884	0.102289413970336	inst_5462	0.506015974197485
inst_2190	0.0274773088437	-0.0747880612874499	0.10226537013115	inst_2190	0.505897031618415
inst_4610	0.0362674534659108	-0.0659618100892164	0.102229263555127	inst_4610	0.505718415830799
inst_6575	0.0468500572757612	-0.0553455729858457	0.102195630261607	inst_6575	0.505552035135813
inst_4748	0.043421941316233	-0.0586674473750312	0.102089388691264	inst_4748	0.505026468221011
inst_3613	0.0398320528208769	-0.0622530554289468	0.102085108249824	inst_3613	0.505005293285488
inst_4403	0.0281182594269169	-0.0739160386863257	0.102034298113243	inst_4403	0.504753940386266
inst_6033	0.0412467341560246	-0.060747114934493	0.101993849090518	inst_6033	0.504553842929012
inst_1802	0.0360835102964078	-0.0658984289343054	0.101981939230713	inst_1802	0.504494925988562
inst_6912	0.0548036137450717	-0.0471515381734274	0.101955151918499	inst_6912	0.504362411710105
